"SB","binary","octal","hexadecimal"
"SB1646",1.10111110100111E+042,676473677777600,"6F-53-5E-7F-FF-60"
"SB1647",1.10111110101111E+042,676573774007600,"6F-57-5F-78-07-60"
"SB1648",1.1011111011111E+042,676763777773600,"6F-5F-1F-7F-FB-60"
"SB1649",1.10111110111111E+042,676773617743400,"6F-5F-5E-1F-E3-40"
"SB1650",1.01111110111101E+035,2773677777200,"00-5F-5E-7F-FF-20"
"SB1651",1.10111110111111E+042,676773676777200,"6F-5F-5E-7D-FF-20"
"SB1652",1.10000110101111E+042,606573777777600,"61-57-5F-7F-FF-60"
"SB1653",1.10110110000111E+042,666073677777600,"6D-43-5E-7F-FF-60"
"SB1654",1.10111100001111E+042,674173677777600,"6F-07-5E-7F-FF-60"
"SB1655",1.10001110111111E+042,616773776037600,"63-5F-5F-7C-1F-60"
"SB1656",1E+042,400000077777400,"40-00-00-7F-FF-40"
"SB1657",1.10001110111111E+042,616773377717600,"63-5F-5B-7F-CF-60"
"SB1658",1.10001110111111E+042,616773777001600,"63-5F-5F-7E-01-60"
"SB1659",1.101111101111E+042,676741377756600,"6F-5E-0B-7F-EE-60"
"SB1660",1.10111100111111E+042,674773777777400,"6F-1F-5F-7F-FF-40"
"SB1661",1.1011111011111E+042,676763677777400,"6F-5F-1E-7F-FF-40"
"SB1662",1.1010010000011E+042,644063777747600,"69-03-1F-7F-E7-60"
"SB1663",1.10111110111111E+042,676773677770600,"6F-5F-5E-7F-F8-60"
"SB1664",1.10100010111111E+042,642773677777200,"68-5F-5E-7F-FF-20"
"SB1665",1.10111110111111E+042,676772274177600,"6F-5F-52-78-7F-60"
"SB1666",1.10111110111111E+042,676773474177600,"6F-5F-5C-78-7F-60"
"SB1667",1.10110110111111E+042,666773477777600,"6D-5F-5C-7F-FF-60"
"SB1668",1.10111110110111E+042,676673474177600,"6F-5B-5C-78-7F-60"
"SB1669",1.10111110111111E+042,676773377740600,"6F-5F-5B-7F-E0-60"
"SB1670",1.101111101111E+042,676741077757600,"6F-5E-08-7F-EF-60"
"SB1671",1.10111110101111E+042,676573777777000,"6F-57-5F-7F-FF-00"
"SB1672",1.10111110111111E+042,676773677776000,"6F-5F-5E-7F-FE-00"
"SB1673",1.10111110111111E+042,676773674000200,"6F-5F-5E-78-00-20"
"SB1674",1.10101110111111E+042,656773777767600,"6B-5F-5F-7F-F7-60"
"SB1675",1.10111100001111E+042,674173777773600,"6F-07-5F-7F-FB-60"
"SB1676",1.10110110111011E+042,666733677777600,"6D-5D-5E-7F-FF-60"
"SB1677",1.10111110111111E+042,676773677437600,"6F-5F-5E-7F-1F-60"
"SB1678",1.100011101111E+042,616740004377600,"63-5E-00-08-FF-60"
"SB1679",1.10000010110111E+042,602673677777600,"60-5B-5E-7F-FF-60"
"SB1680",1.0001110011111E+042,434763676777600,"47-1F-1E-7D-FF-60"
"SB1681",1.10111110111111E+042,676773677737600,"6F-5F-5E-7F-DF-60"
"SB1682",1.10111100000001E+042,674013674037600,"6F-00-5E-78-1F-60"
"SB1683",1.10111110111111E+042,676773607777600,"6F-5F-5E-0F-FF-60"
"SB1684",1.1000011011111E+042,606763677777600,"61-5F-1E-7F-FF-60"
"SB1685",1.00101110111111E+042,456773677777600,"4B-5F-5E-7F-FF-60"
"SB1686",1.00111110111111E+042,476773674177600,"4F-5F-5E-78-7F-60"
"SB1687",1.10111110111101E+042,676753674177600,"6F-5E-5E-78-7F-60"
"SB1688",1.1000001010001E+042,602421777777400,"60-51-0F-7F-FF-40"
"SB1689",1.10000000000011E+042,600033674177600,"60-01-5E-78-7F-60"
"SB1690",1E+041,200003757377600,"20-00-1F-5E-FF-60"
"SB1691",1.0111110111111E+041,276773777774600,"2F-5F-5F-7F-FC-60"
"SB1692",1.1E+042,600003777377600,"60-00-1F-7E-FF-60"
"SB1693",1.10110010111111E+042,662773777777200,"6C-5F-5F-7F-FF-20"
"SB1694",1.10111110111111E+042,676773775777600,"6F-5F-5F-7B-FF-60"
"SB1695",1.10111110111111E+042,676773777077600,"6F-5F-5F-7E-3F-60"
"SB1696",1.0010010000011E+042,444063777746600,"49-03-1F-7F-E6-60"
"SB1697",1.000001100011E+036,4061427777600,"01-03-0C-2F-FF-60"
"SB1698",1.00000011001111E+037,10063777777600,"02-03-1F-7F-FF-60"
"SB1699",1.11011100001111E+037,16703677746600,"03-5C-1E-7F-E6-60"
"SB1700",1.01000001000011E+038,24041767542600,"05-02-0F-6F-62-60"
"SB1701",1.01000001100011E+038,24061637777600,"05-03-0E-3F-FF-60"
"SB1702",1.01000001100011E+038,24061777777600,"05-03-0F-7F-FF-60"
"SB1703",1.00100000110011E+039,44063637746600,"09-03-1E-3F-E6-60"
"SB1704",1.00100010110011E+039,44263777746600,"09-0B-1F-7F-E6-60"
"SB1705",1.10100000110001E+039,64061767776600,"0D-03-0F-6F-FE-60"
"SB1706",1.10100000110011E+039,64063407777600,"0D-03-1C-0F-FF-60"
"SB1707",1.10100000110011E+039,64063767777600,"0D-03-1F-6F-FF-60"
"SB1708",1.10100000110011E+039,64063777746600,"0D-03-1F-7F-E6-60"
"SB1709",1.10100000110011E+039,64063777767600,"0D-03-1F-7F-F7-60"
"SB1710",1.10100010110011E+039,64263777046600,"0D-0B-1F-7E-26-60"
"SB1711",1.10100010110011E+039,64263777746600,"0D-0B-1F-7F-E6-60"
"SB1712",1.11000000110001E+039,70061777777600,"0E-03-0F-7F-FF-60"
"SB1713",1.11000000110011E+039,70063777777600,"0E-03-1F-7F-FF-60"
"SB1714",1.11110111110011E+039,76763677777600,"0F-5F-1E-7F-FF-60"
"SB1715",1.011011000011E+041,266063777777600,"2D-43-1F-7F-FF-60"
"SB1716",1.0001000000001E+042,420023777747600,"44-01-1F-7F-E7-60"
"SB1717",1.0001010000011E+042,424061777777600,"45-03-0F-7F-FF-60"
"SB1718",1.0001110000111E+042,434161777077600,"47-07-0F-7E-3F-60"
"SB1719",1.0001111011111E+042,436761637777600,"47-5F-0E-3F-FF-60"
"SB1720",1.001E+042,440003767777600,"48-00-1F-6F-FF-60"
"SB1721",1.001E+042,440003777677600,"48-00-1F-7F-BF-60"
"SB1722",1.001E+042,440003777776600,"48-00-1F-7F-FE-60"
"SB1723",1.0010000000001E+042,440023277746600,"48-01-1A-7F-E6-60"
"SB1724",1.0010000000001E+042,440023637646600,"48-01-1E-3F-A6-60"
"SB1725",1.0010000000001E+042,440023677756600,"48-01-1E-7F-EE-60"
"SB1726",1.0010000000001E+042,440023777756600,"48-01-1F-7F-EE-60"
"SB1727",1.0010000000001E+042,440023777777600,"48-01-1F-7F-FF-60"
"SB1728",1.0010010000011E+042,444063777777600,"49-03-1F-7F-FF-60"
"SB1729",1.0010100000011E+042,450061777776600,"4A-03-0F-7F-FE-60"
"SB1730",1.0010100000011E+042,450063777777600,"4A-03-1F-7F-FF-60"
"SB1731",1.0010110000111E+042,454163637746600,"4B-07-1E-3F-E6-60"
"SB1732",1.0010110000111E+042,454163777756600,"4B-07-1F-7F-EE-60"
"SB1733",1.0011010000011E+042,464063777567600,"4D-03-1F-7F-77-60"
"SB1734",1.0011010000011E+042,464063777600600,"4D-03-1F-7F-80-60"
"SB1735",1.0011010001001E+042,464223777774600,"4D-09-1F-7F-FC-60"
"SB1736",1.0011010001001E+042,464223777776600,"4D-09-1F-7F-FE-60"
"SB1737",1.101E+042,640002017777600,"68-00-10-1F-FF-60"
"SB1738",1.1010000001E+042,640203777777600,"68-08-1F-7F-FF-60"
"SB1739",1.101001000001E+042,644043777777600,"69-02-1F-7F-FF-60"
"SB1740",1.10110100010111E+042,664273777776600,"6D-0B-5F-7F-FE-60"
"SB1741",1.1011011000011E+042,666063777777600,"6D-43-1F-7F-FF-60"
"SB1742",1.10110110000111E+042,666073777700600,"6D-43-5F-7F-C0-60"
"SB1743",1.1011110011111E+042,674763777077600,"6F-1F-1F-7E-3F-60"
"SB1744",1.1011111010111E+042,676563777077600,"6F-57-1F-7E-3F-60"
"SB1745",1.11001111111111E+030,71777777600,"00-03-4F-7F-FF-60"
"SB1746",1.000000000001E+041,200021777777600,"20-01-0F-7F-FF-60"
"SB1747",1.010010000011E+041,244063777707600,"29-03-1F-7F-C7-60"
"SB1748",1.011010000011E+041,264063677777600,"2D-03-1E-7F-FF-60"
"SB1749",1.011010000011E+041,264063767777200,"2D-03-1F-6F-FF-20"
"SB1750",1.0110100000111E+041,264072777777600,"2D-03-57-7F-FF-60"
"SB1751",1E+042,400000000000600,"40-00-00-00-00-60"
"SB1752",1.1010110010111E+042,654563777077600,"6B-17-1F-7E-3F-60"
"SB1753",1.10101110101111E+042,656573774777600,"6B-57-5F-79-FF-60"
"SB1754",1.10110100000111E+042,664073400007600,"6D-03-5C-00-07-60"
"SB1755",1.10110110000111E+042,666073777777600,"6D-43-5F-7F-FF-60"
"SB1756",1.1011111010101E+042,676521777177600,"6F-55-0F-7E-7F-60"
"SB1757",1.10100100000111E+042,644073777700600,"69-03-5F-7F-C0-60"
"SB1758",1.10111110101111E+042,676573777776600,"6F-57-5F-7F-FE-60"
"SB1759",1.10100000000001E+042,640013776377600,"68-00-5F-7C-FF-60"
"SB1760",1.10100000000001E+042,640012377777600,"68-00-53-7F-FF-60"
"SB1761",1.10100000000001E+042,640013357777600,"68-00-5B-5F-FF-60"
"SB1762",1.10111010101111E+042,672573777777600,"6E-57-5F-7F-FF-60"
"SB1763",1.10011000000111E+042,630073766777600,"66-03-5F-6D-FF-60"
"SB1764",1.1000000001111E+042,600363766377000,"60-0F-1F-6C-FF-00"
"SB1765",1.0111110111111E+041,276773777777400,"2F-5F-5F-7F-FF-40"
"SB1766",1.1011111001111E+042,676363767777600,"6F-4F-1F-6F-FF-60"
"SB1767",1.10001000011101E+042,610352004777400,"62-0E-50-09-FF-40"
"SB1768",1.1011111011111E+042,676760677777600,"6F-5F-06-7F-FF-60"
"SB1769",1.10111110111111E+042,676773677407200,"6F-5F-5E-7F-07-20"
"SB1770",1.11110111111011E+039,76773776077600,"0F-5F-5F-7C-3F-60"
"SB1771",1.10110110111111E+042,666773677757600,"6D-5F-5E-7F-EF-60"
"SB1772",1.101111100111E+042,676341757777600,"6F-4E-0F-5F-FF-60"
"SB1773",1.10001110111111E+042,616773777177200,"63-5F-5F-7E-7F-20"
"SB1774",1.00010111111011E+039,42773777777600,"08-5F-5F-7F-FF-60"
"SB1775",1.00001110111111E+042,416773777777200,"43-5F-5F-7F-FF-20"
"SB1776",1.00110100000111E+042,464073777777000,"4D-03-5F-7F-FF-00"
"SB1777",1.1E+042,600000017703600,"60-00-00-1F-C3-60"
"SB1778",1.10000000000001E+042,600013777777600,"60-00-5F-7F-FF-60"
"SB1779",1.10100000000001E+042,640013177777600,"68-00-59-7F-FF-60"
"SB1780",1.10100010111111E+042,642773777777600,"68-5F-5F-7F-FF-60"
"SB1781",1.10100100000111E+042,644073777677600,"69-03-5F-7F-BF-60"
"SB1782",1.10101110101111E+042,656573237777200,"6B-57-5A-3F-FF-20"
"SB1783",1.10101110101111E+042,656573377775600,"6B-57-5B-7F-FD-60"
"SB1784",1.10101110101111E+042,656573777777200,"6B-57-5F-7F-FF-20"
"SB1785",1.1011010000011E+042,664060767777600,"6D-03-07-6F-FF-60"
"SB1786",1.1011010000011E+042,664063737777600,"6D-03-1F-3F-FF-60"
"SB1787",1.10110100000111E+042,664073774377600,"6D-03-5F-78-FF-60"
"SB1788",1.10110100000111E+042,664073776037600,"6D-03-5F-7C-1F-60"
"SB1789",1.10110100000111E+042,664073777377600,"6D-03-5F-7E-FF-60"
"SB1790",1.10110100000111E+042,664073777776200,"6D-03-5F-7F-FE-20"
"SB1791",1.10110100001111E+042,664173737777600,"6D-07-5F-3F-FF-60"
"SB1792",1.10110100001111E+042,664173777777600,"6D-07-5F-7F-FF-60"
"SB1793",1.1011011000111E+042,666163777777200,"6D-47-1F-7F-FF-20"
"SB1794",1.10111100000111E+042,674073367777600,"6F-03-5B-6F-FF-60"
"SB1795",1.101111100011E+042,676143777777600,"6F-46-1F-7F-FF-60"
"SB1796",1.10111110001101E+042,676153777777600,"6F-46-5F-7F-FF-60"
"SB1797",1.10111110011101E+042,676353677777600,"6F-4E-5E-7F-FF-60"
"SB1798",1.101111101E+042,676400377777600,"6F-50-03-7F-FF-60"
"SB1799",1.10111110101111E+042,676572377177600,"6F-57-53-7E-7F-60"
"SB1800",1.00101110111111E+042,456773777757600,"4B-5F-5F-7F-EF-60"
"SB1801",1.10001110111001E+042,616713737777200,"63-5C-5F-3F-FF-20"
"SB1802",1.10101110101111E+042,656572777777600,"6B-57-57-7F-FF-60"
"SB1803",1.10111010111111E+042,672773677777200,"6E-5F-5E-7F-FF-20"
"SB1804",1.10111100111111E+042,674773437777200,"6F-1F-5C-3F-FF-20"
"SB1805",1.10111110111111E+042,676773670037600,"6F-5F-5E-70-1F-60"
"SB1806",1.10111110111111E+042,676773674037200,"6F-5F-5E-78-1F-20"
"SB1807",1.101101E+042,664002777777600,"6D-00-17-7F-FF-60"
"SB1808",1.10110100000011E+042,664033477777600,"6D-01-5C-7F-FF-60"
"SB1809",1.10110100000111E+042,664073777643600,"6D-03-5F-7F-A3-60"
"SB1810",1.011010000001E+041,264023777077600,"2D-01-1F-7E-3F-60"
"SB1811",1.01101000001E+041,264043777077600,"2D-02-1F-7E-3F-60"
"SB1812",1.0110100000111E+041,264073777747600,"2D-03-5F-7F-E7-60"
"SB1813",1.0110110000111E+041,266073777777600,"2D-43-5F-7F-FF-60"
"SB1814",1.100000000001E+042,600041777776200,"60-02-0F-7F-FE-20"
"SB1815",1.100001000001E+042,604043777700200,"61-02-1F-7F-C0-20"
"SB1816",1.1000010000011E+042,604063777777600,"61-03-1F-7F-FF-60"
"SB1817",1.1001110000111E+042,634161777077600,"67-07-0F-7E-3F-60"
"SB1818",1.101001E+042,644003777777600,"69-00-1F-7F-FF-60"
"SB1819",1.10110100000011E+042,664033777700600,"6D-01-5F-7F-C0-60"
"SB1820",1.1011010000011E+042,664063777766600,"6D-03-1F-7F-F6-60"
"SB1821",1.10110100000111E+042,664073776700600,"6D-03-5F-7D-C0-60"
"SB1822",1.1011011000011E+042,666063777700600,"6D-43-1F-7F-C0-60"
"SB1823",1.101111001011E+042,674543777076600,"6F-16-1F-7E-3E-60"
"SB1824",1.000000110011E+037,10063012244000,"02-03-18-14-A4-00"
"SB1825",1.1000000000111E+037,14003435640600,"03-00-1C-3B-A0-60"
"SB1826",1.1001001000011E+037,14441474246000,"03-12-0C-78-A6-00"
"SB1827",1.0010000001E+039,44020432600000,"09-01-04-35-80-00"
"SB1828",1E+042,400000077377600,"40-00-00-7E-FF-60"
"SB1829",1.000001E+042,404001425441000,"41-00-0C-2B-21-00"
"SB1830",1.000001E+042,404002437660600,"41-00-14-3F-B0-60"
"SB1831",1.0001010000011E+042,424062464621200,"45-03-14-69-91-20"
"SB1832",1.0010010000011E+042,444063777757600,"49-03-1F-7F-EF-60"
"SB1833",1.001001001001E+042,444441435243600,"49-12-0C-3A-A3-60"
"SB1834",1.0010100000111E+042,450160617761200,"4A-07-06-1F-F1-20"
"SB1835",1.001011E+042,454003477777640,"4B-00-1C-7F-FF-68"
"SB1836",1.0010110000101E+042,454122356647400,"4B-05-13-5D-A7-40"
"SB1837",1.0010110001011E+042,454263675747600,"4B-0B-1E-7B-E7-60"
"SB1838",1.001011001111E+042,454743637277600,"4B-1E-1E-3E-BF-60"
"SB1839",1.0010110011111E+042,454761437646600,"4B-1F-0C-3F-A6-60"
"SB1840",1.001011100001E+042,456043436706600,"4B-42-1C-3D-C6-60"
"SB1841",1.0011011010011E+042,466460675657600,"4D-53-06-7B-AF-60"
"SB1842",1.0011110011111E+042,474763777757640,"4F-1F-1F-7F-EF-68"
"SB1843",1.011010000011E+042,550147777700600,"5A-06-3F-7F-C0-60"
"SB1844",1.101E+042,640001346177600,"68-00-0B-4C-7F-60"
"SB1845",1.10100000000011E+042,640033757777600,"68-01-5F-5F-FF-60"
"SB1846",1.10100100000001E+042,644013777777600,"69-00-5F-7F-FF-60"
"SB1847",1.101001000011E+042,644147777700600,"69-06-3F-7F-C0-60"
"SB1848",1.101010000011E+042,650147777700600,"6A-06-3F-7F-C0-60"
"SB1849",1.1010110011111E+042,654763777777600,"6B-1F-1F-7F-FF-60"
"SB1850",1.1011110000111E+042,674163777777600,"6F-07-1F-7F-FF-60"
"SB1851",1.1011110010111E+042,674563777777600,"6F-17-1F-7F-FF-60"
"SB1852",1.1011110011111E+042,674763737677600,"6F-1F-1F-3F-BF-60"
"SB1853",1.1011111011111E+042,676763777777640,"6F-5F-1F-7F-FF-68"
"SB1854",1.11E+016,1600000,"00-00-00-03-80-00"
"SB1855",1.111E+018,7400000,"00-00-00-0F-00-00"
"SB1856",1.11111111111111E+024,777776000,"00-00-07-7F-FE-00"
"SB1857",1.11111111111111E+025,1777776000,"00-00-0F-7F-FE-00"
"SB1858",1.10100000110001E+039,64061737706400,"0D-03-0F-3F-C6-40"
"SB1859",1.01101000001E+041,264042736742400,"2D-02-17-3D-E2-40"
"SB1860",1.0110100000101E+041,264053777773400,"2D-02-5F-7F-FB-40"
"SB1861",1.0110100000111E+041,264073777773400,"2D-03-5F-7F-FB-40"
"SB1862",1.0110100000111E+041,264073777777400,"2D-03-5F-7F-FF-40"
"SB1863",1.0110110111111E+041,266773777777400,"2D-5F-5F-7F-FF-40"
"SB1864",1.0111110111111E+041,276773776777400,"2F-5F-5F-7D-FF-40"
"SB1865",1.0111110111111E+041,276773777773400,"2F-5F-5F-7F-FB-40"
"SB1866",1.1E+042,600000000340000,"60-00-00-00-E0-00"
"SB1867",1.101111000111E+042,674343675777400,"6F-0E-1E-7B-FF-40"
"SB1868",1.10111110111111E+042,676773641737600,"6F-5F-5E-43-DF-60"
"SB1869",1.11110111111011E+039,76773677777200,"0F-5F-5E-7F-FF-20"
"SB1870",1E+041,200003773377600,"20-00-1F-76-FF-60"
"SB1871",1.101111101E+042,676401677777600,"6F-50-0E-7F-FF-60"
"SB1872",1.1100111101E+024,717207600,"00-00-07-1E-87-60"
"SB1873",1.10111110111E+042,676700017777600,"6F-5C-00-1F-FF-60"
"SB1874",1.10001110111111E+042,616773777177600,"63-5F-5F-7E-7F-60"
"SB1875",1.10111110111111E+042,676773406177600,"6F-5F-5C-0C-7F-60"
"SB1876",1.00111110001111E+042,476173677777200,"4F-47-5E-7F-FF-20"
"SB1877",1.1000001011111E+042,602763677777600,"60-5F-1E-7F-FF-60"
"SB1878",1.1000001011111E+042,602763761000200,"60-5F-1F-62-00-20"
"SB1879",1.1000001011111E+042,602763661000200,"60-5F-1E-62-00-20"
"SB1880",1.10000000000011E+042,600033777777600,"60-01-5F-7F-FF-60"
"SB1881",1.1E+042,600003777737600,"60-00-1F-7F-DF-60"
"SB1882",1E+041,200003716377600,"20-00-1F-1C-FF-60"
"SB1883",1E+041,200003737377600,"20-00-1F-3E-FF-60"
"SB1884",1E+041,200003767377600,"20-00-1F-6E-FF-60"
"SB1885",1E+041,200003776377600,"20-00-1F-7C-FF-60"
"SB1886",1E+041,200003777376600,"20-00-1F-7E-FE-60"
"SB1887",1E+041,200003777374600,"20-00-1F-7E-FC-60"
"SB1888",1.10001110111111E+042,616773707777600,"63-5F-5F-0F-FF-60"
"SB1889",1E+041,200003360000000,"20-00-1B-60-00-00"
"SB1890",1.10111100111111E+042,674773677775600,"6F-1F-5E-7F-FD-60"
"SB1891",1.10111110100001E+042,676413777777600,"6F-50-5F-7F-FF-60"
"SB1892",1.11111111111111E+024,777777600,"00-00-07-7F-FF-60"
"SB1893",1.10111110111111E+042,676773777747600,"6F-5F-5F-7F-E7-60"
"SB1894",1.10011110111111E+042,636773377757600,"67-5F-5B-7F-EF-60"
"SB1895",1.101111101111E+042,676741674177600,"6F-5E-0E-78-7F-60"
"SB1896",1.0110110111111E+041,266773677776200,"2D-5F-5E-7F-FE-20"
"SB1897",1.10111110101111E+042,676573377777600,"6F-57-5B-7F-FF-60"
"SB1898",1.0110010111111E+041,262773777772600,"2C-5F-5F-7F-FA-60"
"SB1899",1.1011111010111E+042,676561777777600,"6F-57-0F-7F-FF-60"
"SB1900",1E+041,200003317207600,"20-00-1B-1E-87-60"
"SB1901",1.10000010111111E+042,602773707777600,"60-5F-5F-0F-FF-60"
"SB1902",1E+041,200003777361600,"20-00-1F-7E-F1-60"
"SB1903",1.10111110111111E+042,676773775377600,"6F-5F-5F-7A-FF-60"
"SB1904",1.10011110111111E+042,636773775777600,"67-5F-5F-7B-FF-60"
"SB1905",1.1E+042,600003777776600,"60-00-1F-7F-FE-60"
"SB1906",1.10110000000011E+042,660033777777600,"6C-01-5F-7F-FF-60"
"SB1907",1.10100000011011E+039,64033777777600,"0D-01-5F-7F-FF-60"
"SB1908",1E+041,200003370000000,"20-00-1B-70-00-00"
"SB1909",1E+041,200003377377600,"20-00-1B-7E-FF-60"
"SB1910",1E+041,200003637343600,"20-00-1E-3E-E3-60"
"SB1911",1E+041,200003717207400,"20-00-1F-1E-87-40"
"SB1912",1E+041,200003770003600,"20-00-1F-70-03-60"
"SB1913",1E+041,200003774075600,"20-00-1F-78-3D-60"
"SB1914",1E+041,200003777363600,"20-00-1F-7E-F3-60"
"SB1915",1E+041,200003777373600,"20-00-1F-7E-FB-60"
"SB1916",1E+041,200003777377200,"20-00-1F-7E-FF-20"
"SB1917",1.00001110111111E+042,416773677777600,"43-5F-5E-7F-FF-60"
"SB1918",1.0010111011111E+042,456763637743600,"4B-5F-1E-3F-E3-60"
"SB1919",1.00111010111011E+042,472733777777600,"4E-5D-5F-7F-FF-60"
"SB1920",1.0011111011111E+042,476763677742600,"4F-5F-1E-7F-E2-60"
"SB1921",1.00111110111111E+042,476773757747600,"4F-5F-5F-5F-E7-60"
"SB1922",1.00111110111111E+042,476773777177600,"4F-5F-5F-7E-7F-60"
"SB1923",1.00111110111111E+042,476773777617600,"4F-5F-5F-7F-8F-60"
"SB1924",1.10110000000111E+042,660073777777600,"6C-03-5F-7F-FF-60"
"SB1925",1.1011110000001E+042,674023777777600,"6F-01-1F-7F-FF-60"
"SB1926",1.10111100001111E+042,674173777777600,"6F-07-5F-7F-FF-60"
"SB1927",1.10111110110011E+042,676633677777200,"6F-59-5E-7F-FF-20"
"SB1928",1.10111110111E+042,676703777777600,"6F-5C-1F-7F-FF-60"
"SB1929",1.10111110111111E+042,676773377736600,"6F-5F-5B-7F-DE-60"
"SB1930",1.10111110111111E+042,676773672000000,"6F-5F-5E-74-00-00"
"SB1931",1.10111110111111E+042,676773777402600,"6F-5F-5F-7F-02-60"
"SB1932",1.111E+039,74000032000000,"0F-00-00-34-00-00"
"SB1933",1.00101100101111E+042,454573377777600,"4B-17-5B-7F-FF-60"
"SB1934",1.10110100000111E+042,664073774001600,"6D-03-5F-78-01-60"
"SB1935",1.111E+039,74000037761600,"0F-00-00-3F-F1-60"
"SB1936",1.10111110101111E+042,676573777043600,"6F-57-5F-7E-23-60"
"SB1937",1.01101000001E+041,264040377777600,"2D-02-03-7F-FF-60"
"SB1938",1.10001100001111E+042,614173776003200,"63-07-5F-7C-03-20"
"SB1939",1.10110110111111E+042,666773677777400,"6D-5F-5E-7F-FF-40"
"SB1940",1.11110011111011E+039,76373677763600,"0F-4F-5E-7F-F3-60"
"SB1941",1.11111011111111E+033,773777773600,"00-1F-5F-7F-FB-60"
"SB1942",1.10000010111111E+042,602773777774600,"60-5F-5F-7F-FC-60"
"SB1943",1E+041,200000037777600,"20-00-00-3F-FF-60"
"SB1944",1E+041,200000017777600,"20-00-00-1F-FF-60"
"SB1945",1.10001100000001E+042,614013777777600,"63-00-5F-7F-FF-60"
"SB1946",1.10001110111111E+042,616773377777600,"63-5F-5B-7F-FF-60"
"SB1947",1.10000000111111E+042,600773677777600,"60-1F-5E-7F-FF-60"
"SB1948",1.1E+042,600000000017600,"60-00-00-00-0F-60"
"SB1949",1.10111010111111E+042,672773737777600,"6E-5F-5F-3F-FF-60"
"SB1950",1.10110100000111E+042,664073777607600,"6D-03-5F-7F-87-60"
"SB1951",1.11110101110011E+039,76563777437600,"0F-57-1F-7F-1F-60"
"SB1952",1.10110100000011E+042,664033777757600,"6D-01-5F-7F-EF-60"
"SB1953",1.10000010011101E+042,602353777777600,"60-4E-5F-7F-FF-60"
"SB1954",1.0110100000111E+041,264073777757600,"2D-03-5F-7F-EF-60"
"SB1955",1.1011110000001E+042,674021777677600,"6F-01-0F-7F-BF-60"
"SB1956",1.1011110000001E+042,674021776277600,"6F-01-0F-7C-BF-60"
"SB1957",1.1001110000001E+042,634021777677600,"67-01-0F-7F-BF-60"
"SB1958",1.1011000000001E+042,660021777677600,"6C-01-0F-7F-BF-60"
"SB1959",1.10111110111111E+042,676773677037200,"6F-5F-5E-7E-1F-20"
"SB1960",1.1011101011E+042,672600000000671,"6E-58-00-00-00-6F"
"SB1961",1.1011111011111E+042,676763675777200,"6F-5F-1E-7B-FF-20"
"SB1962",1.10111110111111E+042,676773657577600,"6F-5F-5E-5F-7F-60"
"SB1963",1.10111110111111E+042,676773677771200,"6F-5F-5E-7F-F9-20"
"SB1964",1.10011110101111E+042,636573637777600,"67-57-5E-3F-FF-60"
"SB1965",1.10111110111111E+042,676773657637600,"6F-5F-5E-5F-9F-60"
"SB1966",1.10011110111111E+042,636773677777200,"67-5F-5E-7F-FF-20"
"SB1967",1.10111110111111E+042,676773670017200,"6F-5F-5E-70-0F-20"
"SB1968",1.10111100111111E+042,674773677777600,"6F-1F-5E-7F-FF-60"
"SB1969",1.10111110100011E+042,676433777777400,"6F-51-5F-7F-FF-40"
"SB1970",1.101111101E+042,676400657777600,"6F-50-06-5F-FF-60"
"SB1971",1.00111110101111E+042,476573677777200,"4F-57-5E-7F-FF-20"
"SB1972",1.10111110111111E+042,676773637777200,"6F-5F-5E-3F-FF-20"
"SB1973",1.10111110111111E+042,676773657747200,"6F-5F-5E-5F-E7-20"
"SB1974",1.10111110111011E+042,676733777777000,"6F-5D-5F-7F-FF-00"
"SB1975",1E+041,200003777207400,"20-00-1F-7E-87-40"
"SB1976",1.10111110111111E+042,676773677677200,"6F-5F-5E-7F-BF-20"
"SB1977",1.10000010111111E+042,602773677777200,"60-5F-5E-7F-FF-20"
"SB1978",1.10111110110001E+042,676613657777600,"6F-58-5E-5F-FF-60"
"SB1979",1.0111110111111E+041,276773677777200,"2F-5F-5E-7F-FF-20"
"SB1980",1.00111110111111E+042,476773676037200,"4F-5F-5E-7C-1F-20"
"SB1981",1.10111110111111E+042,676773657777200,"6F-5F-5E-5F-FF-20"
"SB1982",1.10011110111111E+042,636773737677600,"67-5F-5F-3F-BF-60"
"SB1983",1.10000010111111E+042,602773774037600,"60-5F-5F-78-1F-60"
"SB1984",1.10000010111E+042,602700361000200,"60-5C-03-62-00-20"
"SB1985",1.1011111011111E+042,676763655777600,"6F-5F-1E-5B-FF-60"
"SB1986",1.00011110111111E+042,436773677174600,"47-5F-5E-7E-7C-60"
"SB1987",1.10101110111111E+042,656773677777200,"6B-5F-5E-7F-FF-20"
"SB1988",1.10111110111111E+042,676773677577200,"6F-5F-5E-7F-7F-20"
"SB1989",1.00110110111111E+042,466773677777600,"4D-5F-5E-7F-FF-60"
"SB1990",1.00001110111111E+042,416773677777200,"43-5F-5E-7F-FF-20"
"SB1991",1.10111110110001E+042,676612677777600,"6F-58-56-7F-FF-60"
"SB1992",1.10110100000111E+042,664073777000600,"6D-03-5F-7E-00-60"
"SB1993",1.10111110111111E+042,676770677777600,"6F-5F-46-7F-FF-60"
"SB1994",1.10110110111111E+042,666773277777600,"6D-5F-5A-7F-FF-60"
"SB1995",1.10111110110111E+042,676672677777600,"6F-5B-56-7F-FF-60"
